OverallQual,ExterQual,KitchenQual,GarageCars,GrLivArea,BsmtQual,GarageArea,1stFlrSF,fe_Age,GarageFinish,FireplaceQu,FullBath,Foundation_PConc,TotRmsAbvGrd,HeatingQC,Neighborhood_NridgHt,MasVnrType_None,GarageType_Detchd,GarageType_Attchd,MSSubClass_60,Foundation_CBlock,BsmtFinType1,Exterior1st_VinylSd,Exterior2nd_VinylSd,MasVnrType_Stone,LotShape,MSZoning_RM,Neighborhood_NoRidge,MasVnrType_BrkFace,Neighborhood_StoneBr,SalePrice
5,3,3,1.0,912.0,4,288.0,912.0,56,2,1,1,0,5,3,0,1,0,1,0,1,4,0,0,0,3,0,0,0,0,115000
8,4,4,2.0,1456.0,5,400.0,1456.0,17,4,4,2,1,7,5,0,0,0,1,0,0,2,1,1,0,4,0,0,1,0,215000
7,3,3,1.0,1944.0,4,216.0,1272.0,105,2,1,2,0,8,2,0,1,1,0,0,0,2,0,0,0,4,1,0,0,0,179900
8,4,4,2.0,1502.0,5,528.0,1502.0,35,3,1,1,1,4,3,0,1,0,1,0,0,7,0,0,0,3,0,0,0,1,212000
8,4,4,2.0,2064.0,5,527.0,1074.0,15,4,5,2,1,7,5,0,0,0,1,1,0,2,1,1,0,3,0,0,1,0,250000
5,3,3,1.0,1576.0,4,225.0,1042.0,92,2,5,1,0,8,5,0,1,1,0,0,0,2,0,0,0,4,1,0,0,0,149000
6,3,3,2.0,1658.0,5,431.0,773.0,25,4,4,2,1,8,4,0,1,0,1,1,0,7,0,0,0,4,0,0,0,0,188000
3,3,4,1.0,713.0,4,371.0,713.0,90,2,1,1,1,5,5,0,1,1,0,0,0,2,1,1,0,4,0,0,0,0,99800
7,3,3,2.0,2554.0,4,704.0,1576.0,130,2,1,1,0,8,5,0,1,1,0,0,0,2,0,1,0,4,1,0,0,0,159500
7,4,4,2.0,1374.0,5,400.0,744.0,16,4,5,2,1,7,5,0,1,0,0,0,0,7,1,1,0,3,0,0,0,0,184500
8,4,5,3.0,2574.0,6,868.0,1482.0,13,4,5,2,1,10,5,0,0,0,0,1,0,2,0,0,1,3,0,0,0,0,276000
6,3,4,2.0,1548.0,5,440.0,804.0,44,2,4,2,0,7,3,0,1,1,0,0,1,6,0,0,0,4,0,0,0,0,155000
5,3,3,2.0,1404.0,4,504.0,1404.0,51,2,2,2,0,7,5,0,0,0,1,0,1,5,0,0,0,3,0,0,1,0,160000
5,3,3,2.0,1440.0,4,480.0,720.0,56,4,2,1,0,7,4,0,1,0,1,1,1,6,0,0,0,4,0,0,0,0,157500
8,4,4,2.0,1803.0,5,482.0,1803.0,26,2,4,2,1,6,5,0,1,0,1,0,0,7,1,1,0,4,0,0,0,0,285000
5,3,3,0.0,2200.0,4,465.10199881023215,1272.0,120,1,1,2,0,9,4,0,1,0,0,0,1,6,0,0,0,4,0,0,0,0,145900
7,4,4,2.0,2037.0,5,472.0,1302.0,24,4,4,2,1,8,5,0,1,0,1,0,0,2,1,1,0,3,0,0,0,0,229000
4,3,3,1.0,896.0,1,280.0,896.0,74,2,1,1,1,4,3,0,1,1,0,0,0,1,0,0,0,3,1,0,0,0,79000
4,3,3,2.0,1281.0,4,580.0,845.0,95,2,1,2,0,6,5,0,1,1,0,0,1,6,0,0,0,4,0,0,0,0,128500
8,4,4,3.0,1976.0,5,885.0,1079.0,22,4,6,2,1,7,5,0,0,0,1,1,0,7,1,1,0,3,0,1,1,0,286000
6,3,3,2.0,1608.0,5,470.0,945.0,23,4,4,2,1,7,5,0,1,0,1,1,0,6,1,1,0,3,0,0,0,0,189500
5,3,3,1.0,1210.0,1,616.0,1210.0,67,4,1,1,0,7,3,0,0,0,1,0,0,1,0,0,0,4,0,0,1,0,102900
5,3,3,1.0,1612.0,4,363.0,1030.0,70,2,1,1,0,7,5,0,1,1,0,0,1,4,0,0,0,4,1,0,0,0,128500
5,3,3,1.0,1728.0,4,371.0,1216.0,67,2,5,1,0,7,5,0,1,0,1,0,1,3,0,0,0,3,0,0,0,0,156000
8,4,4,3.0,2482.0,5,642.0,1133.0,15,4,5,2,1,9,5,0,0,0,0,1,0,2,1,1,0,3,0,0,1,0,281213
7,3,4,2.0,2069.0,5,505.0,2069.0,60,3,5,2,0,9,5,0,1,0,1,0,1,7,0,0,0,2,0,0,0,0,242000
6,3,3,2.0,1478.0,4,498.0,1478.0,60,2,5,2,0,6,5,0,0,0,1,0,1,5,0,0,0,3,0,0,1,0,157500
7,4,4,2.0,1724.0,5,616.0,806.0,17,4,5,2,1,8,5,0,0,0,0,1,0,2,0,0,0,4,0,0,1,0,196500
7,3,3,2.0,1425.0,5,591.0,1425.0,22,3,1,2,1,5,5,0,1,0,1,0,0,7,1,1,0,3,0,0,0,0,193000
5,3,3,1.0,1322.0,4,280.0,899.0,81,2,1,1,0,7,5,0,1,1,0,0,0,4,0,0,0,4,1,0,0,0,132000
7,3,3,2.0,1428.0,4,576.0,848.0,120,4,1,1,0,7,4,0,1,1,0,0,0,4,0,0,0,4,1,0,0,0,139900
6,3,3,1.0,1194.0,4,312.0,1194.0,61,3,1,1,0,6,3,0,0,0,1,0,1,2,0,0,0,4,0,0,1,0,148000
8,4,5,3.0,1818.0,6,774.0,895.0,13,4,5,2,1,8,5,1,0,0,1,1,0,7,1,1,1,4,0,0,0,0,281500
8,4,5,3.0,1499.2985365853656,5,916.0,1718.0,16,3,6,2,1,11,5,1,0,0,0,1,0,2,1,1,0,3,0,0,1,0,342000
6,3,3,2.0,1210.0,4,528.0,1210.0,45,2,1,2,0,6,3,0,0,0,1,0,1,7,0,0,0,4,0,0,1,0,148000
5,3,3,2.0,1641.0,5,490.0,1001.0,48,2,5,2,0,5,3,0,1,1,0,0,1,3,0,0,0,4,0,0,0,0,140000
5,3,5,2.0,1053.0,4,750.0,1053.0,62,3,1,1,0,6,3,0,0,0,0,0,1,4,0,0,0,4,0,0,1,0,150000
7,4,4,2.0,2125.0,6,576.0,1064.0,24,3,4,2,1,12,5,0,1,0,1,1,0,7,1,1,0,3,0,1,0,0,279500
6,3,4,2.0,1072.0,5,525.0,1072.0,15,4,1,1,1,5,5,0,0,0,0,0,0,7,1,1,1,4,1,0,0,0,140000
6,3,3,2.0,1664.0,4,616.0,1664.0,42,2,1,2,0,10,3,0,1,0,0,0,1,2,0,0,0,4,0,0,0,0,145000
7,4,4,2.0,1337.0,5,511.0,1337.0,21,4,3,2,1,5,5,0,1,0,1,0,0,7,0,0,0,3,0,0,0,0,184000
8,4,4,2.0,1226.0,5,484.0,1226.0,42,4,4,1,0,4,3,0,1,0,1,0,1,7,0,0,0,3,0,0,0,0,206000
4,3,3,1.0,1092.0,4,253.0,546.0,48,2,1,1,0,5,3,0,1,0,1,0,1,5,0,0,0,4,1,0,0,0,85500
6,3,3,1.0,1660.0,4,240.0,849.0,86,2,5,1,0,6,2,0,1,1,0,0,1,3,0,0,0,3,0,0,0,0,188700
6,3,3,2.0,1671.0,4,484.0,1671.0,42,3,4,2,1,7,3,0,0,0,1,0,0,3,1,1,0,4,0,0,1,0,200000
7,4,4,2.0,1061.0,5,462.0,1061.0,30,2,1,1,1,4,4,0,1,0,1,0,0,7,0,0,0,3,0,0,0,0,162000
5,3,3,1.0,672.0,4,240.0,672.0,80,2,1,1,1,4,5,0,1,1,0,0,0,2,0,0,0,4,0,0,0,0,108000
5,3,3,2.0,1621.0,5,478.0,1621.0,45,3,3,2,0,7,3,0,0,0,1,0,1,6,0,0,0,3,0,0,1,0,213000
8,4,5,3.0,1734.0,6,928.0,1734.0,13,3,5,2,1,7,5,1,0,0,1,0,0,7,1,1,1,4,0,0,0,0,318000
5,3,3,2.0,2138.0,4,360.0,1075.0,122,2,1,2,1,11,3,0,1,1,0,0,0,2,0,0,0,4,1,0,0,0,106000
6,3,3,3.0,2009.0,4,795.0,1337.0,92,2,5,2,1,8,5,0,1,0,0,0,0,2,0,0,0,4,0,0,0,0,235000
4,3,3,0.0,1225.0,4,465.10199881023215,1225.0,61,1,1,1,0,6,2,0,1,0,0,0,1,6,0,0,0,3,0,0,0,0,128950
6,3,3,2.0,1362.0,4,504.0,1362.0,59,2,4,1,0,6,3,0,0,0,1,0,1,6,0,0,0,3,0,0,0,0,163000
5,3,3,1.0,1134.0,4,240.0,756.0,80,2,1,1,0,7,2,0,1,1,0,0,0,6,0,0,0,4,0,0,0,0,126000
7,3,4,2.0,2082.0,5,484.0,1362.0,17,2,1,2,1,6,5,0,1,1,0,0,0,2,1,1,0,4,1,0,0,0,200000
5,3,3,1.0,1524.0,4,315.0,874.0,62,2,1,1,0,7,3,0,0,0,1,0,1,5,0,0,0,4,0,0,1,0,144000
5,3,3,0.0,1800.0,4,465.10199881023215,1800.0,59,1,1,2,0,10,5,0,1,0,0,0,1,2,0,0,0,4,0,0,0,0,141000
8,4,4,3.0,2582.0,5,758.0,1411.0,22,4,4,2,1,9,5,0,1,0,1,1,0,7,1,1,0,3,0,1,0,0,322500
7,3,4,2.0,1661.0,5,598.0,1661.0,22,3,1,2,1,6,5,0,0,0,1,0,0,2,1,1,0,2,0,0,1,0,224900
5,3,4,2.0,1576.0,4,528.0,1072.0,97,3,4,1,0,6,5,0,1,0,1,0,1,7,0,0,0,4,0,0,0,0,223500
4,3,3,1.0,960.0,4,288.0,960.0,64,2,1,1,0,5,5,0,1,0,0,0,1,2,0,0,0,3,0,0,0,0,112000
6,3,3,2.0,1604.0,4,470.0,926.0,23,4,4,2,1,7,5,0,1,0,1,1,0,5,1,1,0,3,0,0,0,0,187500
1,2,2,0.0,904.0,3,465.10199881023215,904.0,98,1,1,0,0,4,4,0,1,0,0,0,0,5,0,0,0,3,0,0,0,0,61000
6,3,4,2.0,1196.0,4,528.0,684.0,100,2,1,1,0,7,4,0,1,1,0,0,0,2,0,0,0,4,0,0,0,0,110000
3,4,3,0.0,729.0,4,465.10199881023215,729.0,85,1,1,1,0,5,4,0,1,0,0,0,1,2,1,1,0,3,0,0,0,0,52000
6,4,4,2.0,1362.0,5,460.0,1362.0,15,3,5,2,1,6,5,1,0,0,1,0,0,6,1,1,1,3,0,0,0,0,207000
5,3,3,0.0,1964.0,4,465.10199881023215,1024.0,109,1,1,1,1,7,3,0,1,0,0,0,0,2,0,0,0,4,0,0,0,0,130000
4,3,3,2.0,1296.0,1,516.0,1296.0,53,2,1,2,0,6,3,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,90000
5,3,3,2.0,1287.0,5,440.0,624.0,28,2,1,1,1,6,3,0,1,1,0,1,0,6,0,0,0,4,0,0,0,0,130000
5,3,3,2.0,1252.0,3,576.0,936.0,112,2,1,1,1,5,4,0,1,0,1,0,0,2,0,0,0,3,0,0,0,0,127000
9,5,5,3.0,1905.0,6,788.0,1905.0,14,4,5,2,1,8,5,0,0,0,1,0,0,2,1,0,1,3,0,0,0,0,320000
5,3,3,2.0,1130.0,4,720.0,1130.0,100,2,5,1,0,5,5,0,1,1,0,0,0,4,0,0,0,4,0,0,0,0,120000
7,4,4,2.0,1659.0,5,484.0,831.0,16,3,1,2,1,8,5,0,0,0,1,1,0,2,1,1,0,4,0,0,1,0,181000
4,3,3,2.0,894.0,4,400.0,894.0,66,2,1,1,0,5,5,0,1,1,0,0,1,3,0,0,0,4,0,0,0,0,110000
4,2,2,0.0,1701.0,3,465.10199881023215,1101.0,100,1,1,2,0,8,4,0,1,0,0,0,0,2,0,0,0,4,1,0,0,0,94550
4,3,2,0.0,869.0,5,465.10199881023215,869.0,97,1,1,1,1,4,3,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,85500
5,3,4,2.0,1008.0,5,678.0,1008.0,43,4,3,1,1,4,3,0,0,0,1,0,0,7,0,0,0,4,0,0,1,0,153500
3,3,3,2.0,1733.0,1,452.0,1733.0,65,2,5,2,0,8,5,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0,139600
5,3,3,2.0,1568.0,4,440.0,1568.0,53,2,1,1,0,7,3,0,1,0,1,0,1,2,0,0,0,4,0,0,0,0,143000
8,4,4,3.0,1499.2985365853656,5,666.0,2053.0,25,4,6,2,1,9,5,0,0,0,1,0,0,7,1,1,0,3,0,1,1,0,410000
6,3,3,2.0,1772.0,5,492.0,928.0,22,3,4,2,1,7,5,0,0,0,1,1,0,7,1,1,0,4,0,0,1,0,200000
5,3,3,1.0,864.0,4,312.0,864.0,53,4,1,1,1,5,3,0,1,0,1,0,0,5,0,0,0,4,0,0,0,0,130000
6,3,4,1.0,1639.0,4,240.0,892.0,74,2,5,1,0,6,5,0,1,1,0,1,1,5,0,0,0,4,0,0,0,0,154400
8,5,4,2.0,1499.2985365853656,4,831.0,1175.0,44,4,4,3,0,11,5,0,0,0,0,1,1,7,1,1,0,3,0,0,1,0,299800
5,3,3,1.0,1112.0,4,226.0,687.0,86,2,1,2,1,6,3,0,1,1,0,0,0,2,0,0,0,4,0,0,0,0,63000
5,3,4,2.0,1347.0,4,551.0,1347.0,63,2,1,1,0,6,4,0,1,1,0,0,1,5,0,0,0,4,1,0,0,0,143000
5,3,3,2.0,964.0,4,784.0,964.0,59,4,3,1,0,5,5,0,0,1,0,0,1,6,1,1,0,3,0,0,1,0,137500
6,3,3,2.0,1499.2985365853656,5,619.0,1542.0,43,4,4,2,0,11,3,0,0,0,1,1,1,6,0,0,0,3,0,0,1,0,272000
6,3,4,2.0,1167.0,5,400.0,1167.0,28,3,1,2,1,6,4,0,0,0,1,0,0,7,0,0,0,3,0,0,1,0,173000
7,3,3,2.0,1524.0,5,478.0,1524.0,41,4,5,2,0,7,3,0,1,0,1,0,1,7,0,0,0,3,0,0,0,0,245000
5,3,3,2.0,936.0,5,672.0,936.0,40,2,1,1,0,4,3,0,0,1,0,0,1,7,0,0,0,4,1,0,1,0,140000
7,4,5,3.0,1499.2985365853656,6,792.0,1282.0,13,4,5,2,1,10,5,0,0,0,0,1,0,7,1,1,1,4,0,0,0,0,383970
4,3,3,2.0,1482.0,4,609.0,1482.0,66,2,5,2,0,6,5,0,0,0,0,0,1,4,0,0,0,3,0,0,1,0,125000
5,3,3,2.0,768.0,5,396.0,768.0,48,2,1,1,0,5,3,0,1,1,0,0,1,7,0,0,0,4,0,0,0,0,133000
8,4,4,3.0,1468.0,5,898.0,1468.0,12,4,5,2,1,6,5,0,0,0,1,0,0,2,1,1,1,4,0,0,0,0,244600
5,3,3,2.0,1044.0,4,372.0,1044.0,52,4,3,1,0,5,3,0,1,0,1,0,1,4,0,0,0,3,0,0,0,0,139000
5,3,3,1.0,1036.0,4,312.0,1036.0,67,3,1,1,0,5,5,0,0,0,1,0,1,3,0,0,0,4,0,0,1,0,112900
5,3,3,1.0,1360.0,4,330.0,680.0,110,2,1,1,0,6,2,0,1,0,1,0,0,2,0,0,0,4,1,0,0,0,111000
6,3,3,2.0,1392.0,4,458.0,1392.0,63,3,5,1,0,6,3,0,0,0,1,0,1,4,0,0,0,3,0,0,1,0,166000
7,4,4,2.0,1950.0,5,576.0,975.0,23,3,4,2,1,7,5,0,0,1,0,1,0,5,1,1,0,3,0,0,1,0,239000
7,3,3,4.0,1344.0,5,784.0,1344.0,23,4,1,2,1,8,5,0,0,0,1,0,0,7,1,1,0,3,1,0,1,0,209200
5,3,3,2.0,1484.0,5,487.0,1484.0,49,2,4,2,0,7,4,0,1,0,1,0,1,6,0,0,0,3,0,0,0,0,175000
7,4,4,2.0,1760.0,5,583.0,1760.0,17,4,5,2,1,8,5,1,0,0,1,0,0,6,1,1,0,3,0,0,1,0,269500
7,4,3,2.0,2322.0,5,400.0,1037.0,21,4,4,2,1,8,5,0,1,0,0,1,0,7,1,1,0,3,0,0,0,0,225000
8,4,4,2.0,1742.0,5,564.0,1742.0,35,3,4,2,1,5,3,0,1,0,1,0,0,7,0,0,0,3,0,0,0,1,275000
5,3,3,1.0,1376.0,4,240.0,968.0,79,2,5,1,0,6,3,0,1,0,1,0,1,4,0,0,0,4,0,0,0,0,105000
5,3,3,2.0,1086.0,4,484.0,1086.0,54,3,5,1,0,6,3,0,0,0,1,0,1,6,1,1,0,4,0,0,1,0,159950
5,3,3,1.0,1656.0,3,180.0,808.0,104,2,1,2,0,8,5,0,1,1,0,0,1,2,0,0,0,4,0,0,0,0,135000
8,4,4,3.0,2122.0,5,938.0,2122.0,13,4,6,2,1,7,5,1,1,0,1,0,0,7,1,1,0,4,0,0,0,0,345474
5,3,3,0.0,1522.0,4,465.10199881023215,1008.0,94,1,1,2,0,7,5,0,1,0,0,0,0,2,0,0,0,4,0,0,0,0,102000
7,3,3,2.0,1696.0,5,625.0,1696.0,49,4,4,2,0,7,5,0,0,0,1,0,1,4,0,0,0,3,0,0,1,0,198000
8,4,5,3.0,2078.0,6,836.0,1050.0,13,4,5,2,1,8,5,0,0,0,1,1,0,7,1,1,1,4,0,0,0,0,339750
5,3,4,2.0,1466.0,3,566.0,1096.0,84,2,4,2,0,7,4,0,1,0,1,0,1,6,0,0,0,4,0,0,0,0,170000
5,3,3,2.0,876.0,3,576.0,876.0,69,2,4,1,0,5,3,0,1,1,0,0,1,3,0,0,0,4,0,0,0,0,94000
7,4,4,2.0,1737.0,5,578.0,851.0,14,3,1,2,1,7,5,0,1,0,1,1,0,2,1,1,0,3,0,0,0,0,203160
7,4,5,3.0,1662.0,5,711.0,1662.0,14,3,5,2,1,8,5,0,1,0,1,0,0,7,1,1,0,4,0,0,0,0,291000
6,4,4,2.0,2267.0,5,390.0,1010.0,18,3,4,2,1,8,5,0,1,0,0,1,0,2,1,1,0,3,0,0,0,0,200000
5,3,3,2.0,1584.0,4,506.0,1584.0,53,2,1,2,0,8,3,0,1,1,0,0,1,2,0,0,0,3,0,0,0,0,119000
1,2,2,0.0,334.0,1,465.10199881023215,334.0,74,1,1,1,0,2,2,0,1,0,0,0,0,1,1,1,0,4,0,0,0,0,39300
4,3,3,0.0,796.0,4,465.10199881023215,796.0,98,1,1,1,0,5,2,0,1,0,0,0,0,2,0,0,0,4,1,0,0,0,55000
7,4,3,2.0,1812.0,5,469.0,952.0,18,3,4,2,1,7,5,0,1,0,1,1,0,2,1,1,0,4,0,0,0,0,205000
6,3,3,1.0,1092.0,4,264.0,525.0,48,2,1,1,0,6,4,0,0,1,0,0,1,5,0,0,0,4,1,0,1,0,108000
5,3,3,2.0,1632.0,4,576.0,1632.0,53,2,1,2,0,8,3,0,1,0,1,0,1,2,0,0,0,4,0,0,0,0,143000
7,3,3,2.0,1499.2985365853656,4,672.0,1687.0,100,4,4,2,0,12,5,0,1,0,0,0,0,7,0,0,0,4,0,0,0,0,197000
7,4,4,2.0,1665.0,5,562.0,822.0,13,3,1,2,1,7,5,0,1,0,1,1,0,2,0,0,0,4,0,0,0,0,205950
6,4,3,2.0,1743.0,4,539.0,1041.0,52,2,5,1,0,7,4,0,0,0,1,1,1,6,0,0,0,4,0,0,1,0,175000
8,4,4,2.0,2048.0,6,552.0,1072.0,17,2,5,2,1,8,5,0,1,1,0,1,0,7,0,0,0,3,0,0,0,0,301000
7,4,4,2.0,1314.0,5,626.0,1314.0,13,3,5,2,1,6,5,1,0,0,1,0,0,7,1,1,1,3,0,0,0,0,230000
7,4,4,2.0,1405.0,5,478.0,1405.0,17,3,5,2,1,6,5,1,0,0,1,0,0,2,1,0,1,3,0,0,0,0,171750
7,4,4,0.0,1027.0,4,465.10199881023215,1027.0,100,1,4,1,0,5,3,0,1,0,0,0,1,2,0,0,0,4,1,0,0,0,120000
5,3,4,1.0,1324.0,4,180.0,741.0,90,2,1,1,0,7,4,0,1,1,0,0,0,2,0,0,0,4,1,0,0,0,110000
6,3,4,1.0,1074.0,4,467.0,1074.0,70,2,4,1,0,6,5,0,1,0,1,0,1,7,0,0,0,4,0,0,0,0,144500
5,3,3,2.0,1422.0,4,576.0,1422.0,50,2,1,1,0,7,3,0,1,1,0,0,1,6,0,0,0,4,0,0,0,0,155000
6,3,3,1.0,1200.0,4,312.0,1200.0,97,2,1,1,0,7,3,0,1,1,0,0,0,2,0,0,0,4,1,0,0,0,125000
7,4,4,2.0,1690.0,4,624.0,930.0,110,2,1,2,1,5,5,0,1,1,0,0,0,2,1,1,0,4,0,0,0,0,156500
6,3,3,2.0,1212.0,5,492.0,1212.0,43,2,4,1,0,6,3,0,0,0,1,0,1,6,0,0,0,3,0,0,1,0,151000
6,3,3,1.0,1105.0,4,308.0,1105.0,63,2,1,1,0,5,4,0,0,1,0,0,1,4,0,0,1,3,0,0,0,0,135000
4,3,3,1.0,1092.0,4,253.0,546.0,48,2,1,1,0,5,3,0,1,0,1,0,1,4,0,0,0,4,1,0,0,0,79400
6,4,4,2.0,1358.0,5,484.0,1358.0,15,3,5,2,1,6,5,1,0,0,1,0,0,6,1,1,1,3,0,0,0,0,213000
8,4,4,2.0,1908.0,5,431.0,993.0,18,4,1,2,1,9,5,0,1,0,1,1,0,2,1,1,0,4,0,0,0,0,202900
6,3,3,2.0,1796.0,5,546.0,882.0,22,3,1,2,1,7,5,0,1,0,1,1,0,7,1,1,0,3,0,0,0,0,211000
5,3,3,0.0,1800.0,4,465.10199881023215,1800.0,59,1,1,2,0,10,3,0,1,0,0,0,1,2,0,0,0,4,0,0,0,0,130000
6,3,4,1.0,1608.0,4,216.0,1160.0,95,2,5,2,0,7,5,0,1,1,0,0,0,5,0,0,0,4,0,0,0,0,137450
4,3,3,2.0,1620.0,4,490.0,1620.0,44,2,4,2,0,8,5,0,1,0,1,0,1,5,0,0,0,3,0,0,0,0,150000
5,3,3,1.0,1111.0,4,200.0,616.0,79,2,1,1,0,5,3,0,1,1,0,0,1,3,1,1,0,4,0,0,0,0,95000
7,3,3,2.0,1501.0,5,440.0,757.0,21,2,1,2,1,6,4,0,0,1,0,0,0,6,0,0,0,4,0,0,1,0,179400
5,4,4,2.0,1588.0,5,561.0,725.0,13,2,1,3,0,8,5,0,1,0,1,1,1,2,1,1,0,4,0,0,0,0,212109
5,3,3,2.0,1235.0,4,480.0,1235.0,59,2,1,1,0,6,3,0,0,0,1,0,1,4,0,0,0,4,0,0,0,0,98600
5,3,4,2.0,1325.0,4,576.0,1325.0,72,2,4,2,0,6,5,0,1,1,0,0,1,5,0,0,0,3,0,0,0,0,216000
8,4,4,3.0,2234.0,5,768.0,1205.0,20,3,4,2,1,7,5,0,0,0,0,1,0,7,1,1,0,4,0,1,1,0,300000
7,4,4,2.0,2260.0,6,533.0,1306.0,24,3,1,2,1,7,5,0,1,0,1,1,0,7,0,0,0,4,0,0,0,0,328000
5,3,3,1.0,1109.0,4,288.0,576.0,49,2,1,1,0,5,3,0,0,0,0,0,1,6,0,0,0,4,0,0,1,0,139000
5,3,3,2.0,1000.0,5,575.0,1000.0,57,2,4,1,0,4,5,0,1,0,1,0,1,4,0,0,0,4,0,0,0,0,164000
6,3,3,2.0,1045.0,5,462.0,529.0,40,2,4,1,0,5,4,0,1,1,0,0,1,7,0,0,0,4,1,0,0,0,123900
5,3,3,0.0,858.0,4,465.10199881023215,858.0,62,1,1,1,0,4,4,0,1,0,0,0,1,5,0,0,0,3,0,0,0,0,116500
6,4,4,2.0,1337.0,5,522.0,1337.0,23,4,4,2,1,5,5,0,1,0,1,0,0,7,0,0,0,2,0,0,0,0,177000
4,3,3,2.0,1315.0,3,436.0,838.0,62,3,1,2,0,5,3,0,1,1,0,0,0,4,0,0,0,4,1,0,0,0,99500
6,4,4,2.0,1326.0,5,427.0,1326.0,14,4,1,2,1,6,5,0,1,0,1,0,0,2,1,1,0,3,0,0,0,0,174190
7,3,4,2.0,1200.0,5,480.0,520.0,15,3,1,2,1,4,5,0,1,1,0,0,0,2,0,0,0,4,0,0,0,0,151000
6,4,4,2.0,848.0,5,420.0,848.0,17,4,1,1,1,4,5,0,0,0,1,0,0,7,1,1,0,4,1,0,1,0,143750
5,3,3,1.0,796.0,5,336.0,796.0,48,2,1,1,0,4,4,0,1,1,0,0,1,7,0,0,0,3,0,0,0,0,131900
5,3,3,2.0,1432.0,5,531.0,716.0,43,4,5,1,1,6,5,0,1,0,1,1,0,4,0,0,0,3,0,0,0,0,157000
5,3,3,1.0,1344.0,4,468.0,672.0,100,2,1,1,0,6,4,0,1,1,0,0,1,4,1,1,0,4,1,0,0,0,147000
7,4,4,2.0,1432.0,5,432.0,716.0,16,4,5,2,1,6,5,0,1,0,1,1,0,7,1,1,0,3,0,0,0,0,188500
7,4,4,2.0,1364.0,5,484.0,1364.0,15,3,5,2,1,6,5,1,0,0,1,0,0,7,1,1,1,3,0,0,0,0,185850
5,3,3,1.0,984.0,4,310.0,984.0,55,2,1,1,0,5,3,0,1,0,1,0,1,4,0,0,0,3,0,0,0,0,126000
5,3,3,1.0,864.0,4,308.0,864.0,61,2,1,1,0,5,5,0,1,1,0,0,1,5,0,0,0,4,0,0,0,0,118000
9,4,5,2.0,1612.0,6,556.0,1612.0,14,4,5,2,1,6,5,0,0,0,1,0,0,7,0,0,0,3,0,0,1,1,319900
6,3,3,2.0,1003.0,4,588.0,1003.0,36,2,1,1,0,6,3,0,1,1,0,0,1,7,0,0,0,3,0,0,0,0,142500
5,3,3,1.0,1200.0,4,246.0,1200.0,70,4,1,1,0,6,3,0,1,0,1,0,1,5,0,0,0,4,0,0,0,0,129900
7,4,4,2.0,1368.0,5,474.0,1368.0,15,3,5,2,1,6,5,1,0,0,1,0,0,2,1,1,1,3,0,0,0,0,202500
5,3,3,2.0,1640.0,1,394.0,1640.0,70,3,5,1,0,7,3,0,1,0,1,0,0,1,0,0,0,4,0,0,0,0,131000
6,3,3,3.0,1838.0,5,721.0,1838.0,23,2,1,2,1,8,5,0,1,0,1,0,0,7,1,1,0,4,1,0,0,0,185000
6,4,3,2.0,1456.0,5,440.0,855.0,42,4,4,2,0,6,3,0,1,0,1,0,1,6,0,0,0,4,0,0,0,0,138000
6,3,3,1.0,1368.0,4,216.0,684.0,110,2,1,1,0,7,5,0,1,1,0,0,1,2,1,1,0,4,1,0,0,0,114504
6,3,3,1.0,1487.0,4,220.0,798.0,75,2,5,1,0,7,3,0,1,1,0,0,1,3,1,1,0,4,0,0,0,0,113000
4,3,4,1.0,1154.0,4,240.0,796.0,98,2,1,1,0,7,4,0,1,1,0,0,0,5,1,1,0,4,1,0,0,0,125500
5,4,3,2.0,1020.0,4,528.0,1020.0,56,2,2,2,0,5,3,0,0,1,0,0,1,3,0,0,0,3,0,0,1,0,165000
5,3,3,1.0,1440.0,4,352.0,889.0,120,2,1,1,0,6,4,0,1,0,1,0,0,2,0,0,0,4,1,0,0,0,79000
6,4,4,2.0,1236.0,5,480.0,600.0,15,3,1,2,1,4,5,0,0,1,0,0,0,7,1,1,0,4,0,0,1,0,152000
6,3,3,2.0,1664.0,4,420.0,1004.0,73,2,5,2,0,7,5,0,1,1,0,0,1,6,0,0,0,4,1,0,0,0,159000
4,3,3,1.0,1100.0,4,312.0,1100.0,60,3,2,1,1,6,3,0,1,0,1,0,0,6,0,0,0,3,0,0,0,0,141000
6,3,3,2.0,1488.0,4,430.0,1488.0,56,4,5,1,0,7,5,0,0,0,1,0,1,6,0,0,0,3,0,0,1,0,167000
5,3,4,1.0,1453.0,4,240.0,955.0,78,2,3,1,0,7,3,0,0,1,0,0,1,4,0,0,1,4,1,0,0,0,132000
7,4,4,2.0,1442.0,5,719.0,1442.0,30,4,4,2,1,6,4,0,1,0,1,0,0,7,0,0,0,3,0,0,0,0,179900
5,3,3,1.0,900.0,4,280.0,900.0,53,2,1,1,0,5,3,0,0,1,0,0,1,5,0,0,0,3,0,0,1,0,122000
6,3,3,1.0,1045.0,4,264.0,1045.0,57,3,3,1,0,6,3,0,1,0,1,0,1,5,0,0,0,4,0,0,0,0,127000
6,4,4,2.0,1419.0,5,543.0,1419.0,18,4,1,2,1,4,5,0,1,0,1,0,0,7,0,0,0,2,0,0,0,0,190000
