MSSubClass,MSZoning,Neighborhood,HouseStyle,Exterior1st,Exterior2nd,MasVnrType,GarageType,Foundation,LotShape,OverallQual,OverallCond,ExterQual,BsmtQual,BsmtFinType1,HeatingQC,KitchenQual,FireplaceQu,GarageFinish,GarageCars,GrLivArea,GarageArea,1stFlrSF,YearBuilt,YearRemod/Add,FullBath,TotRmsAbvGrd,SalePrice
20,RL,Edwards,1Story,Wd Sdng,Wd Sdng,BrkFace,Attchd,PConc,4,4,5,3,4,6,5,3,1,2,1.0,948.0,248.0,948.0,1954,1954,1,5,111000
50,RL,BrkSide,1.5Fin,HdBoard,HdBoard,None,Detchd,PConc,4,5,5,3,3,2,3,3,1,2,2.0,1316.0,576.0,960.0,1926,1950,1,7,90000
60,RL,NAmes,2Story,Plywood,Plywood,BrkCmn,CarPort,CBlock,3,6,5,3,5,3,3,3,2,2,2.0,2380.0,596.0,1465.0,1965,1979,2,7,129000
20,RL,Crawfor,1Story,HdBoard,HdBoard,BrkFace,Detchd,CBlock,3,6,7,4,4,5,5,4,5,2,2.0,1640.0,924.0,1640.0,1954,2006,1,7,224000
160,FV,Somerst,2Story,MetalSd,MetalSd,None,Detchd,PConc,4,6,5,4,5,7,5,4,1,3,2.0,1200.0,480.0,600.0,2005,2005,2,5,165000
70,RM,OldTown,2Story,VinylSd,VinylSd,None,Detchd,BrkTil,4,6,8,3,4,2,5,3,1,2,1.0,1324.0,180.0,662.0,1920,1993,1,6,122000
60,RL,NridgHt,2Story,VinylSd,VinylSd,Stone,BuiltIn,PConc,4,9,5,5,6,2,5,5,5,4,3.0,1499.2985365853658,820.0,1966.0,2008,2009,3,11,485000
50,RM,OldTown,1.5Fin,BrkFace,Wd Sdng,None,Detchd,CBlock,1,6,5,3,4,2,3,3,5,2,2.0,2486.0,576.0,1611.0,1962,1962,2,8,220000
60,RL,CollgCr,2Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,3,6,5,3,5,7,5,4,1,3,2.0,1771.0,600.0,872.0,1997,1997,2,6,215700
20,RL,NridgHt,1Story,MetalSd,MetalSd,Stone,Attchd,PConc,3,8,5,4,6,7,5,4,5,4,3.0,1836.0,862.0,1836.0,2004,2005,2,7,280000
20,RL,NridgHt,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,3,8,5,4,5,7,5,4,4,4,3.0,1575.0,732.0,1575.0,2003,2004,2,7,284000
180,RM,MeadowV,SFoyer,CemntBd,CmentBd,None,None,CBlock,4,4,6,3,5,5,4,3,1,1,0.0,630.0,465.10199881023215,630.0,1970,1970,1,3,84500
20,RL,NAmes,1Story,Wd Sdng,Wd Sdng,BrkFace,Attchd,CBlock,4,6,7,3,4,5,3,3,4,3,2.0,1395.0,440.0,1395.0,1963,1984,1,7,192000
70,RM,OldTown,2Story,Wd Sdng,Wd Sdng,None,Detchd,BrkTil,4,7,8,3,4,2,3,4,2,2,1.0,1004.0,200.0,502.0,1930,1950,1,5,105000
20,RL,CollgCr,1Story,VinylSd,VinylSd,None,Attchd,PConc,4,7,5,4,5,7,5,4,5,4,2.0,1836.0,484.0,1836.0,2004,2005,2,8,216837
20,RL,NAmes,1Story,MetalSd,MetalSd,BrkFace,Attchd,CBlock,4,5,6,2,4,4,3,4,1,3,2.0,1496.0,450.0,1496.0,1960,1960,2,6,141500
20,RL,Sawyer,1Story,VinylSd,VinylSd,None,Attchd,CBlock,3,5,7,3,4,5,5,4,1,3,2.0,894.0,450.0,894.0,1967,2003,1,5,130000
20,RL,CollgCr,1Story,HdBoard,HdBoard,BrkFace,None,CBlock,4,5,5,3,5,4,3,3,1,1,0.0,1040.0,465.10199881023215,1040.0,1978,1978,2,5,124000
70,RM,IDOTRR,2Story,Wd Sdng,Plywood,None,Detchd,BrkTil,4,5,6,3,5,6,5,4,1,1,0.0,1828.0,465.10199881023215,942.0,1923,1999,2,6,150909
20,RL,NAmes,1Story,MetalSd,MetalSd,None,Attchd,CBlock,4,5,6,3,4,7,5,3,1,3,1.0,1008.0,280.0,1008.0,1952,2003,1,4,139500
20,RL,Edwards,1Story,WdShing,Plywood,None,Detchd,CBlock,4,4,5,3,4,6,3,3,1,2,2.0,864.0,528.0,864.0,1955,1955,1,5,79275
20,RL,Timber,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,3,8,5,4,5,7,5,5,5,3,2.0,1484.0,472.0,1484.0,2006,2006,2,6,265900
30,RL,SWISU,1Story,Wd Sdng,Wd Sdng,None,Detchd,BrkTil,4,6,5,3,5,4,3,3,1,2,1.0,790.0,160.0,790.0,1930,1950,1,4,91000
60,RL,Gilbert,2Story,HdBoard,Wd Sdng,BrkFace,Attchd,PConc,4,5,6,3,5,6,5,3,4,2,2.0,1934.0,567.0,946.0,1977,1977,2,6,185000
20,RL,NAmes,1Story,BrkFace,Wd Sdng,None,Attchd,CBlock,4,5,6,3,4,6,5,3,1,3,1.0,1150.0,300.0,1150.0,1959,1959,1,6,141000
60,RL,NridgHt,2Story,VinylSd,VinylSd,None,Detchd,PConc,3,8,5,4,5,2,5,4,5,2,2.0,2152.0,728.0,1582.0,2007,2008,2,7,260116
30,RL,Edwards,1Story,MetalSd,MetalSd,None,Attchd,CBlock,4,4,6,3,4,4,3,3,1,2,1.0,672.0,234.0,672.0,1941,1950,1,4,113000
80,RL,SawyerW,SLvl,VinylSd,VinylSd,BrkFace,Attchd,PConc,2,8,5,4,5,7,5,4,3,4,3.0,1511.0,811.0,1511.0,1995,1995,2,6,225000
30,RL,NAmes,1Story,MetalSd,MetalSd,None,Detchd,CBlock,4,5,6,3,4,5,3,2,1,2,1.0,793.0,240.0,793.0,1945,1950,1,4,113000
80,RL,Edwards,SLvl,Plywood,Plywood,None,Detchd,CBlock,4,6,6,3,4,6,3,3,3,2,1.0,1096.0,352.0,1096.0,1975,1975,1,5,125200
60,RL,NridgHt,2Story,VinylSd,VinylSd,Stone,BuiltIn,PConc,3,8,5,5,6,7,5,5,5,4,3.0,2100.0,786.0,958.0,2007,2007,2,8,319500
50,RL,NAmes,1.5Fin,MetalSd,MetalSd,None,Attchd,CBlock,4,5,6,3,4,5,3,3,4,2,1.0,1558.0,288.0,1048.0,1945,1950,1,6,140000
20,RL,Timber,1Story,Plywood,Plywood,None,Attchd,CBlock,3,6,5,3,5,5,3,3,5,2,2.0,1650.0,518.0,1650.0,1958,1958,1,6,250764
60,RL,NridgHt,2Story,VinylSd,VinylSd,Stone,BuiltIn,PConc,4,8,5,5,5,7,5,4,5,4,3.0,2088.0,656.0,948.0,2007,2007,2,10,250000
60,RL,Gilbert,2Story,VinylSd,VinylSd,None,Attchd,PConc,4,6,5,4,5,2,5,4,5,4,2.0,1536.0,400.0,768.0,2005,2006,2,6,176000
20,RL,NAmes,1Story,Wd Sdng,Wd Sdng,BrkFace,Attchd,CBlock,4,6,6,3,4,5,4,3,4,2,2.0,1721.0,464.0,1721.0,1957,1969,1,8,174850
160,RL,NPkVill,2Story,Plywood,Brk Cmn,None,Detchd,CBlock,4,6,5,3,5,6,3,3,4,2,2.0,1548.0,440.0,804.0,1978,1978,2,7,147000
120,RL,SawyerW,1Story,Plywood,Plywood,None,Attchd,CBlock,4,6,5,3,5,2,3,3,4,2,1.0,918.0,264.0,918.0,1979,1979,2,5,99500
60,RL,NridgHt,2Story,VinylSd,VinylSd,None,Attchd,PConc,4,9,5,4,6,7,5,5,5,3,3.0,1499.2985365853658,864.0,1365.0,2009,2009,2,8,398800
60,RL,Gilbert,2Story,VinylSd,VinylSd,None,Attchd,PConc,4,6,5,3,5,2,5,3,4,3,2.0,1647.0,460.0,953.0,1999,2000,2,7,175000
20,RL,NAmes,1Story,MetalSd,MetalSd,None,Attchd,CBlock,4,5,7,3,4,2,3,3,1,2,1.0,825.0,350.0,825.0,1954,1954,1,4,109500
20,RL,NAmes,1Story,Plywood,Plywood,None,Attchd,CBlock,1,6,3,3,5,3,4,3,4,2,2.0,1657.0,484.0,1657.0,1970,1970,2,7,163500
30,RL,BrkSide,1Story,WdShing,Wd Shng,None,None,CBlock,4,4,5,3,4,4,3,3,4,1,0.0,788.0,465.10199881023215,788.0,1941,1950,1,4,100000
60,RL,NoRidge,2Story,HdBoard,ImStucc,BrkFace,Attchd,PConc,4,8,5,4,6,7,5,4,4,3,3.0,1499.2985365853658,888.0,1520.0,1992,1993,2,9,334000
20,RL,Sawyer,1Story,HdBoard,HdBoard,None,Detchd,CBlock,4,5,5,3,4,7,5,3,1,2,1.0,864.0,280.0,864.0,1968,1968,1,4,137250
60,RL,Gilbert,2Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,3,7,5,4,5,7,5,4,5,3,2.0,2462.0,576.0,1392.0,2005,2006,2,9,320000
20,RL,NAmes,1Story,Wd Sdng,Wd Sdng,None,Detchd,CBlock,3,5,7,3,4,6,5,4,5,4,2.0,1287.0,576.0,1287.0,1959,2006,1,7,162000
20,FV,Somerst,1Story,MetalSd,MetalSd,Stone,Attchd,PConc,2,7,5,5,6,7,5,4,5,4,2.0,1478.0,484.0,1478.0,2009,2009,2,7,222000
60,RL,Gilbert,2Story,VinylSd,VinylSd,None,Attchd,PConc,3,7,5,4,5,7,5,4,4,4,2.0,1342.0,393.0,698.0,2003,2003,2,7,178000
30,RM,OldTown,1Story,MetalSd,MetalSd,Stone,Attchd,CBlock,4,5,7,3,4,5,3,4,5,2,1.0,804.0,240.0,804.0,1940,1992,1,4,119000
60,RL,NAmes,2Story,VinylSd,VinylSd,BrkFace,Attchd,CBlock,4,5,5,3,4,6,3,3,4,3,1.0,1812.0,264.0,876.0,1962,1962,2,8,169500
60,RL,Gilbert,2Story,VinylSd,VinylSd,None,BuiltIn,PConc,3,7,5,4,5,7,5,4,4,4,2.0,2256.0,554.0,980.0,2000,2000,2,8,236000
120,RM,Crawfor,1Story,CemntBd,CmentBd,Stone,Attchd,PConc,3,8,5,5,6,7,5,5,5,4,2.0,1648.0,525.0,1648.0,2007,2008,2,5,294464
60,RL,NAmes,2Story,HdBoard,HdBoard,None,Attchd,CBlock,4,6,5,3,3,6,3,3,5,2,2.0,2112.0,576.0,1092.0,1969,1969,2,9,206900
60,RL,SawyerW,2Story,VinylSd,VinylSd,None,BuiltIn,PConc,3,7,5,4,5,7,5,4,1,3,2.0,2084.0,618.0,956.0,2004,2004,2,8,233000
30,RM,OldTown,1Story,MetalSd,MetalSd,None,Detchd,BrkTil,4,6,5,3,4,5,4,3,1,2,1.0,1032.0,280.0,1032.0,1924,1950,1,5,108000
60,RL,Gilbert,2Story,VinylSd,VinylSd,BrkFace,BuiltIn,PConc,4,6,5,3,5,6,4,3,4,4,2.0,1470.0,420.0,680.0,1995,1996,2,7,165000
20,RL,CollgCr,1Story,CemntBd,CmentBd,None,Detchd,CBlock,3,5,5,3,5,6,3,3,1,2,2.0,1040.0,748.0,1040.0,1977,1977,1,5,134900
45,RM,BrkSide,1.5Unf,AsbShng,AsbShng,None,Detchd,BrkTil,4,5,7,4,4,2,5,3,1,2,1.0,884.0,240.0,884.0,1939,1950,1,5,113000
20,RL,CollgCr,1Story,VinylSd,VinylSd,None,Attchd,PConc,2,5,5,3,5,6,5,3,1,2,1.0,1097.0,242.0,1097.0,1996,1996,1,6,147900
30,RL,Edwards,1Story,Wd Sdng,Wd Sdng,None,None,PConc,4,5,8,3,3,2,5,3,1,1,0.0,864.0,465.10199881023215,864.0,1922,1950,1,4,99900
160,RL,NPkVill,2Story,Plywood,Brk Cmn,None,Attchd,CBlock,4,6,6,3,5,6,4,3,1,3,2.0,1456.0,460.0,855.0,1975,1975,2,7,143000
50,RM,BrkSide,1.5Fin,Wd Sdng,Wd Sdng,None,Detchd,PConc,4,6,6,3,4,2,3,3,5,2,2.0,1176.0,528.0,816.0,1934,1950,1,6,114500
20,RL,Sawyer,1Story,VinylSd,VinylSd,None,Attchd,CBlock,3,5,6,3,4,4,3,3,2,2,1.0,941.0,288.0,941.0,1967,1967,1,6,129200
120,RM,Crawfor,1Story,CemntBd,CmentBd,Stone,Attchd,PConc,3,8,5,5,6,7,5,4,5,4,2.0,1652.0,482.0,1652.0,2008,2008,2,5,392500
70,RL,Crawfor,2Story,CemntBd,CmentBd,None,Attchd,Stone,4,7,9,5,4,7,5,4,5,3,1.0,2340.0,252.0,1188.0,1941,2006,2,9,266500
80,RL,Gilbert,SLvl,VinylSd,VinylSd,None,BuiltIn,PConc,3,7,5,4,5,7,4,3,4,4,2.0,1382.0,396.0,751.0,1998,1998,2,7,177500
20,RL,Mitchel,1Story,HdBoard,HdBoard,BrkFace,Attchd,CBlock,3,5,7,3,4,6,4,4,1,2,1.0,1008.0,384.0,1008.0,1968,1968,1,6,139500
60,RL,CollgCr,2Story,VinylSd,VinylSd,None,BuiltIn,PConc,4,6,5,4,5,2,5,4,5,4,2.0,1396.0,440.0,608.0,2007,2007,2,6,170000
60,RL,NAmes,2Story,MetalSd,MetalSd,BrkFace,Attchd,CBlock,4,6,7,3,4,6,5,3,5,3,2.0,2154.0,539.0,845.0,1964,1997,2,8,224500
60,RL,NridgHt,2Story,VinylSd,VinylSd,Stone,BuiltIn,PConc,3,8,5,4,5,2,5,4,5,4,3.0,2400.0,730.0,1105.0,2003,2004,3,10,290000
50,RM,IDOTRR,1.5Fin,Stucco,Stucco,BrkFace,Detchd,PConc,4,7,4,3,4,3,5,3,4,2,1.0,1818.0,240.0,1226.0,1931,1950,1,7,169500
20,RL,Mitchel,1Story,VinylSd,VinylSd,Stone,Attchd,PConc,3,7,5,4,6,2,5,4,5,4,2.0,1710.0,550.0,1710.0,2004,2005,2,7,240000
20,RL,NAmes,1Story,HdBoard,HdBoard,BrkFace,Attchd,CBlock,4,5,6,3,4,5,5,3,1,4,1.0,1150.0,288.0,1150.0,1955,1955,1,6,144000
60,RL,NAmes,2Story,VinylSd,VinylSd,BrkCmn,Attchd,CBlock,4,6,6,3,4,4,3,3,4,3,2.0,1977.0,540.0,1127.0,1964,1978,1,9,165000
120,RL,SawyerW,1Story,Plywood,ImStucc,None,Attchd,PConc,4,6,5,4,5,2,4,4,1,3,2.0,1332.0,542.0,1332.0,1990,1991,2,5,145000
20,RL,Edwards,1Story,Wd Sdng,Wd Sdng,None,Detchd,CBlock,3,5,3,3,4,2,5,3,1,2,2.0,1298.0,504.0,1298.0,1964,1964,2,5,114000
20,RL,NridgHt,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,8,5,4,5,2,4,4,5,4,3.0,1973.0,895.0,1973.0,2006,2006,2,9,395000
160,RM,BrDale,2Story,HdBoard,HdBoard,BrkFace,Detchd,CBlock,4,6,5,3,4,2,3,3,1,2,2.0,1092.0,440.0,525.0,1973,1973,1,6,105500
60,RL,Mitchel,2Story,VinylSd,VinylSd,None,Attchd,PConc,4,8,5,4,5,7,5,4,4,2,3.0,1916.0,741.0,1036.0,1998,1999,2,8,254900
20,RL,NAmes,1Story,WdShing,Wd Shng,None,Attchd,CBlock,4,5,3,3,4,3,2,3,4,2,1.0,1238.0,357.0,1238.0,1950,1950,1,6,102000
60,RL,CollgCr,2Story,VinylSd,VinylSd,None,Attchd,PConc,4,7,5,4,5,7,5,4,1,3,2.0,1840.0,622.0,944.0,2001,2001,2,6,230000
70,RM,BrkSide,2Story,MetalSd,MetalSd,None,Detchd,BrkTil,4,5,8,3,4,2,5,3,1,2,1.0,1513.0,180.0,939.0,1920,2004,1,8,137500
30,RL,BrkSide,1Story,WdShing,Wd Shng,None,Detchd,BrkTil,3,5,7,4,4,3,3,3,2,2,1.0,1143.0,288.0,1143.0,1928,1983,1,5,138000
80,RL,SawyerW,SLvl,Wd Sdng,Wd Sdng,BrkFace,Attchd,CBlock,3,6,5,4,5,4,4,4,2,2,2.0,1338.0,576.0,1338.0,1983,1983,1,5,156500
20,RL,NAmes,1Story,MetalSd,MetalSd,None,Detchd,CBlock,4,4,7,3,4,6,5,3,1,2,2.0,864.0,463.0,864.0,1970,1970,1,5,124500
60,RL,NWAmes,2Story,WdShing,Plywood,None,Attchd,CBlock,4,7,6,3,5,2,3,3,5,3,2.0,1969.0,534.0,1161.0,1977,1977,2,8,190000
20,RL,Blmngtn,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,7,5,4,5,2,5,4,5,4,2.0,1266.0,388.0,1266.0,2007,2007,2,6,159895
70,RL,SWISU,2Story,MetalSd,Wd Sdng,None,BuiltIn,BrkTil,4,5,6,3,4,2,5,3,1,3,2.0,2601.0,621.0,990.0,1921,1998,3,8,189000
20,RL,Sawyer,1Story,HdBoard,HdBoard,None,None,CBlock,3,5,6,3,4,6,3,3,1,1,0.0,912.0,465.10199881023215,912.0,1964,1964,1,6,124000
20,RL,Sawyer,1Story,Wd Sdng,Wd Sdng,BrkFace,Detchd,CBlock,3,5,6,3,5,6,3,3,5,2,2.0,1392.0,528.0,1392.0,1957,1996,1,5,121500
90,RL,NAmes,1Story,Wd Sdng,Wd Sdng,None,Detchd,CBlock,4,5,5,3,4,2,2,3,1,2,2.0,1824.0,484.0,1824.0,1957,1957,2,9,146000
60,RL,CollgCr,2Story,VinylSd,VinylSd,None,Attchd,PConc,3,7,5,4,5,7,5,4,1,3,2.0,1823.0,626.0,928.0,2000,2001,2,6,235000
120,RM,Crawfor,1Story,CemntBd,CmentBd,Stone,Attchd,PConc,3,8,5,4,6,7,5,4,5,4,2.0,1646.0,525.0,1646.0,2004,2005,2,5,300000
160,RM,MeadowV,2Story,CemntBd,CmentBd,None,None,CBlock,4,4,7,3,4,2,4,3,1,1,0.0,1092.0,465.10199881023215,546.0,1970,1970,1,5,90500
90,RL,NAmes,1Story,HdBoard,HdBoard,BrkFace,Detchd,CBlock,3,5,5,3,4,3,3,3,1,2,2.0,1728.0,576.0,1728.0,1965,1965,2,10,142600
20,RL,CollgCr,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,3,7,5,4,5,7,5,4,1,3,2.0,1573.0,544.0,1573.0,2002,2002,2,6,227000
90,RL,Crawfor,2.5Unf,Wd Sdng,Wd Sdng,None,Detchd,BrkTil,3,7,6,3,4,3,5,3,5,2,2.0,2480.0,400.0,1240.0,1940,1950,2,13,205000
20,RL,CollgCr,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,2,8,5,4,5,7,5,4,4,3,2.0,1341.0,482.0,1341.0,1999,2000,1,5,246900
70,C (all),IDOTRR,2Story,Wd Sdng,Wd Sdng,None,Detchd,Stone,4,4,7,3,2,2,5,3,1,2,1.0,1361.0,185.0,825.0,1895,1950,1,6,89000
50,RL,Edwards,1.5Fin,VinylSd,VinylSd,None,Detchd,CBlock,4,4,5,3,4,2,5,2,1,2,2.0,1120.0,480.0,792.0,1948,1950,1,5,64000
120,RL,Greens,1Story,Wd Sdng,Plywood,None,Attchd,CBlock,3,8,5,4,5,7,3,4,4,4,2.0,1226.0,484.0,1226.0,1978,1978,1,4,170000
60,RL,NridgHt,2Story,VinylSd,VinylSd,Stone,BuiltIn,PConc,4,9,5,5,6,2,5,5,5,3,3.0,1499.2985365853658,473.4268292682927,1734.0,2008,2009,3,12,582933
30,RM,OldTown,1Story,MetalSd,MetalSd,None,Detchd,BrkTil,4,6,6,3,4,5,4,4,5,2,2.0,1103.0,440.0,1103.0,1925,1980,1,5,110500
20,RL,Edwards,1Story,HdBoard,HdBoard,Stone,Attchd,CBlock,4,6,6,3,4,2,4,3,1,4,2.0,1179.0,622.0,1179.0,1960,1960,1,5,110000
20,RL,Edwards,1Story,VinylSd,VinylSd,None,None,CBlock,4,5,9,3,4,2,5,3,1,1,0.0,698.0,465.10199881023215,698.0,1947,2008,1,4,118000
60,RL,NridgHt,2Story,VinylSd,VinylSd,BrkFace,BuiltIn,PConc,4,7,5,4,5,7,5,4,5,3,3.0,2046.0,871.0,1006.0,2003,2004,2,8,284000
60,RL,NAmes,2Story,HdBoard,HdBoard,BrkFace,Attchd,CBlock,3,6,6,3,4,4,5,3,5,4,2.0,1716.0,490.0,858.0,1962,1962,1,8,171000
60,RL,SawyerW,2Story,VinylSd,VinylSd,None,BuiltIn,PConc,3,7,5,4,5,2,5,4,1,3,2.0,1812.0,478.0,871.0,2004,2004,2,8,193000
20,RL,Mitchel,1Story,Plywood,Plywood,None,Attchd,PConc,2,5,6,3,5,3,3,3,1,2,2.0,1178.0,502.0,1178.0,1976,2003,1,6,135000
70,RL,Crawfor,2.5Unf,MetalSd,Stucco,None,Detchd,BrkTil,4,7,8,3,4,2,3,4,5,2,1.0,1636.0,288.0,818.0,1919,1950,1,7,167000
20,RM,OldTown,1Story,MetalSd,MetalSd,None,Detchd,CBlock,4,4,5,3,4,2,5,3,1,3,1.0,864.0,528.0,864.0,1950,1950,1,5,105000
20,RL,CollgCr,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,3,7,5,4,5,6,5,4,1,3,2.0,1588.0,472.0,1588.0,1999,1999,2,6,214000
60,RL,NridgHt,2Story,VinylSd,VinylSd,BrkFace,BuiltIn,PConc,3,8,5,4,5,7,5,4,4,3,3.0,1914.0,746.0,1426.0,2004,2004,2,9,279000
80,RL,NWAmes,SLvl,Plywood,Plywood,BrkFace,Attchd,CBlock,4,6,6,3,4,6,3,4,4,3,2.0,1875.0,485.0,1109.0,1975,2000,3,8,184500
50,RM,OldTown,1.5Fin,MetalSd,MetalSd,None,Detchd,CBlock,4,3,7,3,4,6,5,3,1,2,1.0,1183.0,308.0,679.0,1948,2002,1,6,120000
60,RL,SawyerW,2Story,HdBoard,HdBoard,None,Attchd,PConc,4,6,6,4,5,7,5,4,1,3,2.0,1730.0,528.0,833.0,1992,1992,2,6,171500
160,FV,Somerst,2Story,MetalSd,MetalSd,None,Detchd,PConc,3,7,5,4,5,2,5,4,1,3,2.0,1250.0,528.0,625.0,2006,2007,2,5,164700
60,RL,SawyerW,2Story,HdBoard,HdBoard,BrkFace,Attchd,CBlock,3,6,4,4,5,6,5,5,4,3,2.0,2559.0,506.0,1313.0,1989,1989,2,9,209000
120,RM,Blmngtn,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,7,5,4,5,7,5,4,4,4,2.0,1548.0,388.0,1548.0,2004,2004,2,7,225000
50,RL,Edwards,1.5Fin,Wd Sdng,VinylSd,None,None,PConc,4,5,3,3,4,2,3,3,1,1,0.0,1184.0,465.10199881023215,658.0,1910,1996,1,8,81000
20,RL,Somerst,1Story,VinylSd,VinylSd,None,Attchd,PConc,3,8,5,4,6,7,5,4,5,3,3.0,1670.0,928.0,1670.0,2006,2006,2,6,336820
60,RL,SawyerW,2Story,Plywood,Plywood,BrkFace,Attchd,CBlock,3,7,5,4,5,7,5,3,5,4,2.0,2062.0,454.0,1180.0,1988,1989,2,7,277000
20,RL,NAmes,1Story,CemntBd,CmentBd,None,Detchd,CBlock,4,5,7,3,4,2,3,3,1,2,1.0,894.0,312.0,894.0,1960,1960,1,5,117600
50,RL,NAmes,1.5Fin,VinylSd,VinylSd,None,Attchd,CBlock,4,6,8,3,4,5,5,3,1,2,1.0,1668.0,271.0,1112.0,1950,2005,1,6,140000
20,RL,CollgCr,1Story,VinylSd,VinylSd,Stone,Attchd,PConc,4,9,5,5,6,7,5,5,5,4,3.0,1766.0,874.0,1766.0,2008,2008,2,8,395039
60,RL,Gilbert,2Story,VinylSd,VinylSd,None,Attchd,CBlock,3,6,5,4,5,2,5,4,1,2,2.0,1496.0,572.0,768.0,2007,2007,3,7,181755
20,RL,SawyerW,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,3,7,5,4,5,2,5,4,1,3,2.0,1400.0,612.0,1400.0,2005,2006,2,6,186800
60,RL,NAmes,2Story,MetalSd,MetalSd,None,Attchd,CBlock,3,5,6,3,4,6,3,3,4,4,2.0,2140.0,549.0,825.0,1965,1965,2,7,177500
30,RL,OldTown,1Story,Wd Sdng,Wd Sdng,None,Detchd,BrkTil,4,4,6,3,4,2,3,3,1,2,1.0,968.0,216.0,968.0,1927,2007,2,5,64500
120,FV,Somerst,1Story,MetalSd,MetalSd,None,Attchd,PConc,3,7,5,4,6,7,5,4,5,4,2.0,1488.0,506.0,1488.0,2004,2005,2,6,260000
20,RL,Blmngtn,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,7,5,4,5,2,5,4,5,4,2.0,1266.0,388.0,1266.0,2007,2007,2,6,185485
30,RM,BrkSide,1Story,Wd Sdng,Wd Sdng,None,Detchd,BrkTil,4,5,7,3,4,5,3,3,1,2,1.0,875.0,180.0,875.0,1931,1993,1,5,105000
80,RL,Veenker,SLvl,Plywood,Plywood,BrkFace,Attchd,CBlock,4,6,7,4,4,2,5,3,4,3,2.0,1855.0,512.0,1094.0,1976,1994,2,7,187000
20,RL,NWAmes,1Story,Wd Sdng,Wd Sdng,None,Attchd,CBlock,4,7,7,4,5,6,5,4,1,3,2.0,1621.0,440.0,1621.0,1984,1998,2,8,202500
20,RL,NridgHt,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,3,7,5,4,5,7,5,4,1,3,3.0,1614.0,878.0,1614.0,2005,2006,2,7,245700
160,RL,SawyerW,2Story,Plywood,Plywood,None,Attchd,CBlock,4,6,5,3,4,2,5,3,4,3,1.0,1266.0,283.0,630.0,1980,1980,1,5,128000
60,RL,NridgHt,2Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,8,5,4,5,2,4,5,5,3,3.0,2098.0,878.0,1038.0,2005,2005,2,8,275500
60,RL,Gilbert,2Story,VinylSd,VinylSd,None,Attchd,PConc,3,7,5,4,5,7,5,4,4,4,2.0,1983.0,490.0,1005.0,1999,1999,2,9,225000
80,RL,NAmes,SLvl,BrkFace,Plywood,None,Attchd,CBlock,4,5,5,3,5,7,3,3,1,3,1.0,1183.0,288.0,1183.0,1959,1959,1,6,138000
160,RM,BrDale,2Story,HdBoard,ImStucc,BrkFace,Detchd,CBlock,4,6,5,3,4,2,3,3,1,2,1.0,1092.0,264.0,525.0,1971,1971,1,6,88000
60,RL,NridgHt,2Story,VinylSd,VinylSd,BrkFace,BuiltIn,PConc,4,9,5,5,5,2,5,5,5,4,3.0,1499.2985365853658,694.0,2069.0,2006,2006,2,9,380000
20,FV,Somerst,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,8,5,4,5,2,5,4,5,4,3.0,1660.0,660.0,1660.0,2007,2007,2,7,256000
20,RL,NAmes,1Story,Wd Sdng,Wd Sdng,None,Detchd,CBlock,4,5,7,3,4,5,3,4,1,2,2.0,900.0,576.0,900.0,1951,2000,1,5,134800
160,RM,Blueste,2Story,MetalSd,MetalSd,None,Attchd,CBlock,4,6,6,3,5,2,3,3,4,4,2.0,1229.0,462.0,561.0,1980,1980,1,5,121000
60,FV,Somerst,2Story,VinylSd,VinylSd,None,Attchd,PConc,4,7,6,4,5,2,5,4,1,4,2.0,1761.0,578.0,874.0,2007,2007,3,7,227875
20,RL,CollgCr,1Story,VinylSd,VinylSd,Stone,Attchd,PConc,3,8,5,4,5,2,5,4,1,3,3.0,1694.0,776.0,1694.0,2008,2008,2,7,245350
90,RM,OldTown,2Story,Wd Sdng,Wd Sdng,None,None,PConc,4,5,7,3,4,2,4,3,1,1,0.0,1248.0,465.10199881023215,624.0,1920,1950,2,8,93500
30,RL,Edwards,1Story,Wd Sdng,Wd Sdng,None,Basment,BrkTil,4,5,5,3,4,6,2,3,1,2,1.0,835.0,366.0,835.0,1920,1950,1,5,83000
60,RL,ClearCr,2Story,HdBoard,HdBoard,None,Attchd,PConc,2,6,5,4,5,7,5,4,3,4,2.0,1953.0,501.0,1079.0,1992,1992,2,9,240000
45,RM,OldTown,1.5Fin,AsbShng,AsbShng,None,Detchd,CBlock,4,5,4,3,4,2,3,3,1,2,1.0,1173.0,240.0,933.0,1901,1950,2,7,113000
